ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Birth_log,Income_log,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,NumDealsPurchases_log,NumWebPurchases_log,NumCatalogPurchases_log,NumWebVisitsMonth_log,AcceptedCmp3_log,AcceptedCmp4_log,AcceptedCmp5_log,AcceptedCmp1_log,AcceptedCmp2_log,Complain_log,Response_log,Age,Tenure_days,Total_Spent,DBSCAN_Cluster,GMM_Cluster,KMeans_Cluster,Hierarchical_Cluster,Final_Cluster,Cluster_Name
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,7.582738488914411,11.291343194222971,6.182084906716632,4.442651256490317,5.988961416889864,5.327876168789581,4.442651256490317,5.488937726156687,0.6931471805599453,1.3862943611198906,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,62,3842,1526.8731627315335,0,1,1,2,1,High Income - High Spending
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,7.58629630715272,10.547917066298643,4.356708826689592,1.0986122886681096,3.58351893845611,0.0,0.6931471805599453,4.248495242049359,1.6094379124341003,1.3862943611198906,1.0986122886681096,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,55,4461,197.9804824764231,0,3,2,0,2,Medium Income - Deal Seekers
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,7.58629630715272,11.197406174167238,5.209486152841421,4.31748811353631,5.700443573390686,5.093750200806762,5.0106352940962555,4.762173934797756,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4214,1011.0939772694692,0,3,3,1,3,Young Frequent Buyers
4557,1970,Graduation,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,7.58629630715272,10.002019808600375,2.3978952727983707,2.0794415416798357,2.995732273553991,2.1972245773362196,1.0986122886681096,3.091042453358316,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4107,80.85994840739484,0,2,0,0,0,Low Income - Low Spending
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,7.577633832602728,11.145738318072041,6.658011045870748,3.8066624897703196,6.214608098422191,4.564348191467836,4.304065093204169,4.990432586778736,1.0986122886681096,1.3862943611198906,1.6094379124341003,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,72,4484,1665.538127505514,0,1,1,3,1,High Income - High Spending
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,7.592870287844818,10.366875596977243,2.833213344056216,2.0794415416798357,3.1780538303479458,0.0,2.1972245773362196,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,42,3940,72.23384344247553,0,2,0,0,0,Low Income - Low Spending
3066,1975,PhD,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,7.588829878307813,11.033372384508345,5.123963979403259,0.0,3.784189633918261,1.9459101490553132,1.0986122886681096,2.639057329615259,1.0986122886681096,1.6094379124341003,1.0986122886681096,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3984,245.59173338066023,0,3,3,1,3,Young Frequent Buyers
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,7.581209826196346,10.28588872104574,2.639057329615259,1.0986122886681096,2.70805020110221,2.1972245773362196,2.0794415416798357,1.6094379124341003,1.6094379124341003,1.0986122886681096,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3923,60.33182385083573,0,2,2,3,2,Medium Income - Deal Seekers
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,7.582738488914411,10.415682238708357,3.5263605246161616,1.9459101490553132,3.713572066704308,1.3862943611198906,2.0794415416798357,2.3978952727983707,1.3862943611198906,1.0986122886681096,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,4347,114.04947391597388,0,2,2,0,2,Medium Income - Deal Seekers
2304,1963,PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,7.582738488914411,11.102156315270157,6.439350371100098,2.0794415416798357,4.605170185988092,2.3978952727983707,3.1354942159291497,2.0794415416798357,1.0986122886681096,1.9459101490553132,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,4125,790.7367931291752,0,1,1,2,1,High Income - High Spending
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,7.579167967396076,11.01394606348792,5.37989735354046,5.093750200806762,5.41610040220442,4.624972813284271,4.532599493153256,5.093750200806762,1.0986122886681096,2.0794415416798357,1.6094379124341003,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,69,4367,987.1410704637959,0,1,1,2,1,High Income - High Spending
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,7.591861714889934,11.262962979545462,4.23410650459726,4.867534450455582,5.983936280687191,5.241747015059643,3.1354942159291497,2.772588722239781,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3899,844.2354071889686,0,3,3,2,3,Young Frequent Buyers
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,7.594381242551817,11.154363026548284,5.2832037287379885,0.0,6.240275845170769,3.5263605246161616,4.875197323201151,4.007333185232471,0.6931471805599453,1.3862943611198906,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,39,4292,948.9323706069587,0,1,3,2,3,Young Frequent Buyers
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,7.585281078639126,11.06416655995377,6.455198563340122,2.772588722239781,4.61512051684126,3.044522437723423,2.0794415416798357,4.882801922586371,0.6931471805599453,2.302585092994046,1.3862943611198906,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,4273,931.8496737044107,0,1,3,1,3,Young Frequent Buyers
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,7.591861714889934,10.10565258546514,1.6094379124341003,2.995732273553991,2.302585092994046,3.367295829986474,3.258096538021482,2.8903717578961645,1.3862943611198906,1.3862943611198906,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,4342,118.42351940488626,0,2,0,0,0,Low Income - Low Spending
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,7.589335823170617,10.846809623461313,5.697093486505405,2.0794415416798357,4.382026634673881,0.0,2.4849066497880004,5.209486152841421,1.0986122886681096,2.1972245773362196,1.0986122886681096,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4451,595.8529544654886,0,3,3,1,3,Young Frequent Buyers
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,7.5740450053721995,10.539032102959615,4.442651256490317,1.791759469228055,3.6635616461296463,5.017279836814924,2.5649493574615367,3.367295829986474,1.0986122886681096,1.6094379124341003,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,4506,337.84749739611095,0,3,2,1,2,Medium Income - Deal Seekers
1672,1974,PhD,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,7.5883236773352225,11.091955779701022,5.3230099791384085,2.0794415416798357,5.0106352940962555,3.044522437723423,2.772588722239781,4.204692619390966,0.6931471805599453,1.791759469228055,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3959,483.43489059426867,0,3,3,1,3,Young Frequent Buyers
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,7.588829878307813,10.699191321421166,3.295836866004329,0.0,2.1972245773362196,0.0,0.0,1.3862943611198906,1.0986122886681096,1.0986122886681096,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3912,43.87935580446044,0,2,0,0,0,Low Income - Low Spending
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,7.5883236773352225,10.32980049315713,2.772588722239781,1.9459101490553132,3.044522437723423,1.6094379124341003,1.791759469228055,3.044522437723423,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,4191,84.2087411284041,0,2,2,0,2,Medium Income - Deal Seekers
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,7.577121930876679,11.22895649043033,5.720311776607412,4.59511985013459,5.442417710521793,5.017279836814924,4.31748811353631,4.31748811353631,0.6931471805599453,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,4355,959.4101054011514,0,1,1,2,1,High Income - High Spending
8148,1956,Master,Together,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,7.579167967396076,10.837598555980199,5.655991810819852,3.367295829986474,5.493061443340548,4.02535169073515,4.74493212836325,4.912654885736052,2.639057329615259,1.9459101490553132,1.0986122886681096,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,4376,887.1992877889815,0,1,1,2,1,High Income - High Spending
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,7.584264818389059,11.28911919410592,5.981414211254481,5.214935757608986,6.338594078203183,5.117993812416755,4.955827057601261,3.367295829986474,0.6931471805599453,1.791759469228055,2.4849066497880004,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3887,1508.9760607470712,0,1,1,2,1,High Income - High Spending
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,7.575584651557793,10.47494720983897,5.517452896464707,1.3862943611198906,4.406719247264253,1.6094379124341003,1.3862943611198906,3.9512437185814275,1.3862943611198906,2.0794415416798357,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,4220,408.2574424969843,0,3,2,1,2,Medium Income - Deal Seekers
9262,1984,2n Cycle,Together,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,7.59337419312129,10.386376557609095,3.044522437723423,1.9459101490553132,1.791759469228055,0.0,2.302585092994046,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,41,4199,63.64972650646237,0,2,0,0,0,Low Income - Low Spending
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7.585788821732034,10.554822665281634,3.6888794541139363,0.0,4.04305126783455,3.044522437723423,2.1972245773362196,2.70805020110221,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,4023,152.68172793811033,0,2,2,0,2,Medium Income - Deal Seekers
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,7.591357046698551,11.320529329604678,6.656726524178391,4.867534450455582,6.352629396319567,5.37989735354046,3.091042453358316,5.318119993844216,0.6931471805599453,1.0986122886681096,2.0794415416798357,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,45,4445,1950.6659501716965,0,1,3,2,3,Young Frequent Buyers
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,7.586803535162581,9.71878315904038,2.1972245773362196,1.3862943611198906,3.1354942159291497,3.091042453358316,0.6931471805599453,2.639057329615259,1.3862943611198906,1.3862943611198906,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,4004,81.14226011791878,0,2,0,0,0,Low Income - Low Spending
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,7.583756300707112,10.29799282040795,2.302585092994046,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003,2.1972245773362196,0.6931471805599453,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,4313,33.1886891244442,0,2,0,3,0,Low Income - Low Spending
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,7.577121930876679,10.932249459303158,7.124478262493424,0.0,4.394449154672439,0.0,2.639057329615259,3.713572066704308,1.3862943611198906,1.3862943611198906,1.9459101490553132,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,73,4514,1391.8715568134853,0,1,1,2,1,High Income - High Spending
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,7.5953872788539725,10.474156316370632,1.9459101490553132,1.6094379124341003,2.0794415416798357,1.6094379124341003,1.3862943611198906,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4318,42.827746454059465,0,2,0,0,0,Low Income - Low Spending
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,7.594381242551817,10.654596990433918,4.189654742026425,1.6094379124341003,2.833213344056216,0.0,1.6094379124341003,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4371,112.72665056073885,0,2,0,0,0,Low Income - Low Spending
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,7.592366128519796,11.136455893703317,5.981414211254481,2.772588722239781,5.575949103146316,4.110873864173311,4.007333185232471,3.6635616461296463,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,4372,851.111720732176,0,3,3,2,3,Young Frequent Buyers
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,7.583756300707112,10.966697163402289,6.687108607866515,0.0,4.394449154672439,0.0,0.0,3.58351893845611,1.791759469228055,2.1972245773362196,1.3862943611198906,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,60,3943,930.6650767009951,0,1,3,1,3,Young Frequent Buyers
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,7.580189417944541,10.470135698235682,3.6109179126442243,0.0,2.5649493574615367,1.0986122886681096,1.0986122886681096,2.3978952727983707,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3913,72.77098712024035,0,2,2,3,2,Medium Income - Deal Seekers
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,7.579167967396076,10.982271213570051,6.2422232654551655,2.70805020110221,5.043425116919247,2.995732273553991,0.0,3.367295829986474,0.6931471805599453,2.302585092994046,1.0986122886681096,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,4099,748.3567266870172,0,1,1,1,1,High Income - High Spending
10812,1978,PhD,Married,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,7.590346945602565,10.744580487844381,3.6375861597263857,0.0,3.8501476017100584,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3959,100.48346603499044,0,2,2,0,2,Medium Income - Deal Seekers
1717,1988,Graduation,Single,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,7.5953872788539725,10.590314804351253,4.394449154672439,2.772588722239781,4.543294782270004,3.044522437723423,2.639057329615259,3.970291913552122,1.3862943611198906,1.791759469228055,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3916,294.36420434007294,0,3,0,1,0,Low Income - Low Spending
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7.59337419312129,10.08485031650177,2.70805020110221,0.6931471805599453,3.091042453358316,1.0986122886681096,1.3862943611198906,3.258096538021482,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4023,78.23524302282995,0,2,0,0,0,Low Income - Low Spending
9274,1961,Master,Married,80950.0,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,7.581719640125308,11.30159931233399,6.26530121273771,4.997212273764115,4.727387818712341,5.393627546352361,4.997212273764115,4.1588830833596715,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,64,4297,1243.53962420869,0,1,1,2,1,High Income - High Spending
6609,1966,Graduation,Widow,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,7.584264818389059,10.205035547224519,0.6931471805599453,3.295836866004329,3.258096538021482,2.8903717578961645,3.1780538303479458,2.772588722239781,0.6931471805599453,1.3862943611198906,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,59,4488,123.08809489506963,0,2,2,0,2,Medium Income - Deal Seekers
6963,1947,Graduation,Single,77457.0,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,7.5745584842024805,11.257491132957457,6.516193076042964,2.4849066497880004,5.993961427306569,2.772588722239781,3.828641396489095,2.4849066497880004,0.6931471805599453,1.0986122886681096,1.791759469228055,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,78,3955,1181.0811979216544,0,1,1,2,1,High Income - High Spending
4440,1964,Master,Married,64100.0,0,1,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,7.583247524303362,11.068215243411098,6.234410725718371,0.0,3.332204510175204,0.0,0.0,2.3978952727983707,0.6931471805599453,2.1972245773362196,1.3862943611198906,2.0794415416798357,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,61,4131,557.9645105086919,0,1,1,1,1,High Income - High Spending
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,7.597396320212795,10.661274811576522,5.043425116919247,1.0986122886681096,3.8501476017100584,3.044522437723423,1.6094379124341003,2.772588722239781,0.6931471805599453,1.6094379124341003,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,4267,258.41873407969473,0,3,0,0,0,Low Income - Low Spending
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,7.589335823170617,9.439227397917458,1.3862943611198906,1.791759469228055,2.70805020110221,1.0986122886681096,2.5649493574615367,2.8903717578961645,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4001,65.44003743547596,0,2,0,0,0,Low Income - Low Spending
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7.584773077612199,10.024598378285186,3.258096538021482,0.0,2.1972245773362196,1.0986122886681096,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,4083,44.65254569269392,0,2,0,0,0,Low Income - Low Spending
2437,1989,Graduation,Married,51381.5,0,0,2013-06-03,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,7.595889917718538,10.847052926545164,6.759255270663693,4.9344739331306915,6.135564891081739,4.110873864173311,3.4339872044851463,4.127134385045092,0.6931471805599453,1.9459101490553132,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,36,4230,1640.5012895485797,0,1,3,2,3,Young Frequent Buyers
6320,1976,Master,Single,70893.0,0,0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,7.589335823170617,11.168941082705084,6.645090969505644,3.8066624897703196,6.331501849893691,4.356708826689592,3.8066624897703196,2.70805020110221,0.6931471805599453,1.9459101490553132,1.9459101490553132,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4347,1535.6546768267317,0,1,3,2,3,Young Frequent Buyers
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,7.584264818389059,10.90041773707303,5.225746673713202,0.0,3.367295829986474,1.3862943611198906,1.0986122886681096,2.8903717578961645,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,4033,248.9683209113838,0,3,2,1,2,Medium Income - Deal Seekers
231,1956,Master,Together,28839.0,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,7.579167967396076,10.269518591398885,3.2188758248682006,0.0,2.0794415416798357,0.0,0.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,3949,37.99146454710798,0,2,2,0,2,Medium Income - Deal Seekers
2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,7.587310506022615,10.604652504689657,3.8066624897703196,1.6094379124341003,3.091042453358316,1.9459101490553132,0.0,3.332204510175204,1.0986122886681096,1.3862943611198906,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,4174,115.78525751479324,0,2,2,0,2,Medium Income - Deal Seekers
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,7.593877844605118,11.105017375210924,4.5217885770490405,4.174387269895637,4.859812404361672,4.189654742026425,1.3862943611198906,3.9318256327243257,1.0986122886681096,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,4523,424.06376298717703,0,3,3,2,3,Young Frequent Buyers
113,1951,Graduation,Married,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,7.5766097669730375,10.336373256220284,2.4849066497880004,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.0986122886681096,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,4187,36.589699882202986,0,2,2,3,2,Medium Income - Deal Seekers
2863,1970,Graduation,Single,51381.5,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,7.58629630715272,10.847052926545164,6.6052979209482015,3.044522437723423,5.153291594497779,3.970291913552122,3.9318256327243257,3.044522437723423,1.9459101490553132,1.0986122886681096,1.3862943611198906,2.0794415416798357,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,55,4149,1077.749751937169,0,1,3,2,3,Young Frequent Buyers
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,7.586803535162581,11.078999152040028,6.023447592961033,1.791759469228055,4.787491742782046,3.6635616461296463,3.4011973816621555,4.356708826689592,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,4367,704.0241666594526,0,1,3,2,3,Young Frequent Buyers
520,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7.5883236773352225,10.446451173829926,1.3862943611198906,1.3862943611198906,2.0794415416798357,1.9459101490553132,1.0986122886681096,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,4202,40.19913779463708,0,2,2,0,2,Medium Income - Deal Seekers
8275,1965,PhD,Divorced,47025.0,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7.583756300707112,10.75845591922755,2.833213344056216,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3979,24.91265488573605,0,2,0,3,0,Low Income - Low Spending
